swab_id,gd,province,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
JH15CN0655,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,12/18/15,CHINA,NA,NA,2015,2016,NA,1000,1016,352,47
JH16CN0003,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,1.4,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0006,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,2.2,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0009,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,3,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0012,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.9,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0016,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.5,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0019,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.5,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0022,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0025,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,3.4,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0028,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.1,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0031,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.1,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0034,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,2,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0037,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,7.8,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0042,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,6.1,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0045,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,7.1,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0054,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,5.8,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0057,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,5.8,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0060,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,5.3,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0063,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,5.9,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0066,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,5.8,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0069,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,3.8,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0072,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.2,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0077,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.2,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0091,0,JILIN,DI CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.7,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0113,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,4.7,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0129,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,0.6,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0132,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,2/22/16,CHINA,3.1,NA,2016,2016,hiber_late,1000,1016,53,114
JH16CN0142,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,7.7,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0145,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,7.9,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0157,1,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0160,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0163,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0168,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0174,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0177,0,jilin,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0197,0,JILIN,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0201,0,JILIN,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0204,0,JILIN,NEW HOPE CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0214,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0217,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0220,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0223,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0226,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0229,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0232,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0235,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0238,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0241,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0244,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0250,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0256,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,2/24/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,55,116
JH16CN0267,0,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.1,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0272,0,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.3,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0275,0,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.4,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0282,1,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.4,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0294,1,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.2,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0297,0,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.2,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0302,0,BEIJING,BEIJING BIANFU CAVE,NEAR,SUBSTRATE,3/24/16,CHINA,9.2,NA,2016,2016,hiber_late,1000,1016,84,145
JH16CN0305,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,4.3,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0308,1,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,4.1,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0311,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.3,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0314,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.8,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0317,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.6,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0320,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.2,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0323,1,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.3,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0327,1,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.5,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0330,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.6,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0333,1,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.4,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0336,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.7,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0339,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.3,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0342,1,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.2,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0347,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.2,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0352,1,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.3,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0361,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.1,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0366,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,7.1,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0371,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,8.5,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0375,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,8.5,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0378,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.7,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0386,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,8.5,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0389,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,8.8,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0393,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.7,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0400,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.4,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0403,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.4,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0406,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,5.4,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0411,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,6,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0420,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,2.8,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0425,0,LIAONING,LIAONING BIANFU CAVE,NEAR,SUBSTRATE,3/29/16,CHINA,2.8,NA,2016,2016,hiber_late,1000,1016,89,150
JH16CN0434,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,9.1,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0437,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,9,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0440,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,9.1,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0443,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.5,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0446,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.1,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0449,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.2,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0452,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.2,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0455,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.2,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0458,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.2,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0467,0,LIAONING,GUAISHI CAVE,NEAR,SUBSTRATE,3/30/16,CHINA,8.3,NA,2016,2016,hiber_late,1000,1016,90,151
JH16CN0504,0,JILIN,NEW HOPE CAVE,NEAR,SUBSTRATE,3/31/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,91,152
JH16CN0507,0,JILIN,NEW HOPE CAVE,NEAR,SUBSTRATE,3/31/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,91,152
JH16CN0556,1,JILIN,NEW HOPE CAVE,NEAR,SUBSTRATE,3/31/16,CHINA,8.5,NA,2016,2016,hiber_late,1000,1016,91,152
JH16CN0565,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,7,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0574,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0577,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0580,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0584,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0587,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0592,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0595,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0598,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0604,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,NA,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0615,0,JILIN,DI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,4.5,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0619,1,JILIN,DI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,4.6,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0634,0,JILIN,DI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,5.7,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0637,1,JILIN,DI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,5.7,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0641,1,JILIN,DI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,5.7,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0644,0,JILIN,DI CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,6.2,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0655,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,6.6,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0659,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,7.6,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0662,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,6,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0672,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,4/1/16,CHINA,6,NA,2016,2016,hiber_late,1000,1016,92,153
JH16CN0683,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,3.5,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0692,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,3.5,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0695,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,3.5,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0704,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,3.5,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0707,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,3.5,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0710,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,5.4,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0713,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,5.4,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0731,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,5.5,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0767,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,7.2,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0771,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,7.2,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0774,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,7.2,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0783,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,7.7,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0786,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,7.8,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0789,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,8,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0796,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,8,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0799,0,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,8,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0803,1,JILIN,GEZI CAVE,NEAR,SUBSTRATE,4/4/16,CHINA,8,NA,2016,2016,hiber_late,1000,1016,95,156
JH16CN0810,0,HEILONGJIANG,DAILING MINE,NEAR,SUBSTRATE,4/6/16,CHINA,4.7,NA,2016,2016,hiber_late,1000,1016,97,158
JH16CN0814,0,HEILONGJIANG,DAILING MINE,NEAR,SUBSTRATE,4/6/16,CHINA,5.2,NA,2016,2016,hiber_late,1000,1016,97,158
JH16CN0819,0,HEILONGJIANG,DAILING MINE,NEAR,SUBSTRATE,4/6/16,CHINA,7.6,NA,2016,2016,hiber_late,1000,1016,97,158
JH16CN0824,0,HEILONGJIANG,DAILING MINE,NEAR,SUBSTRATE,4/6/16,CHINA,6.6,NA,2016,2016,hiber_late,1000,1016,97,158
JH16CN0828,0,HEILONGJIANG,DAILING MINE,NEAR,SUBSTRATE,4/6/16,CHINA,5.2,NA,2016,2016,hiber_late,1000,1016,97,158
JH16CN0831,0,HEILONGJIANG,DAILING MINE,NEAR,SUBSTRATE,4/6/16,CHINA,5.2,NA,2016,2016,hiber_late,1000,1016,97,158
JH16CN0846,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,5.5,NA,2016,2017,NA,1000,1017,337,32
JH16CN0849,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,5,NA,2016,2017,NA,1000,1017,337,32
JH16CN0854,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.6,NA,2016,2017,NA,1000,1017,337,32
JH16CN0863,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,4.6,NA,2016,2017,NA,1000,1017,337,32
JH16CN0866,0,JILIN,WU DAI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,5,NA,2016,2017,NA,1000,1017,337,32
JH16CN0869,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,6.7,NA,2016,2017,NA,1000,1017,337,32
JH16CN0872,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0875,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8.1,NA,2016,2017,NA,1000,1017,337,32
JH16CN0880,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0884,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0888,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0891,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0894,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7,NA,2016,2017,NA,1000,1017,337,32
JH16CN0900,0,JILIN,DALAZI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.9,NA,2016,2017,NA,1000,1017,337,32
JH16CN0918,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8.4,NA,2016,2017,NA,1000,1017,337,32
JH16CN0922,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8.4,NA,2016,2017,NA,1000,1017,337,32
JH16CN0925,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.9,NA,2016,2017,NA,1000,1017,337,32
JH16CN0928,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.6,NA,2016,2017,NA,1000,1017,337,32
JH16CN0931,1,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0936,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8,NA,2016,2017,NA,1000,1017,337,32
JH16CN0939,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.9,NA,2016,2017,NA,1000,1017,337,32
JH16CN0943,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.2,NA,2016,2017,NA,1000,1017,337,32
JH16CN0947,1,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.6,NA,2016,2017,NA,1000,1017,337,32
JH16CN0955,0,JILIN,DI CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,7.6,NA,2016,2017,NA,1000,1017,337,32
JH16CN0978,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,3,NA,2016,2017,NA,1000,1017,337,32
JH16CN0983,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,2.7,NA,2016,2017,NA,1000,1017,337,32
JH16CN0986,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,6.5,NA,2016,2017,NA,1000,1017,337,32
JH16CN0992,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,2.9,NA,2016,2017,NA,1000,1017,337,32
JH16CN0995,0,JILIN,JIAN BIANFU CAVE,NEAR,SUBSTRATE,12/2/16,CHINA,8.3,NA,2016,2017,NA,1000,1017,337,32
JH16CN1011,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,12/5/16,CHINA,7.4,NA,2016,2017,NA,1000,1017,340,35
JH16CN1014,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,12/5/16,CHINA,7.4,NA,2016,2017,NA,1000,1017,340,35
JH16CN1017,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,12/5/16,CHINA,7.3,NA,2016,2017,NA,1000,1017,340,35
JH16CN1020,0,LIAONING,TEMPLE CAVE,NEAR,SUBSTRATE,12/5/16,CHINA,8.2,NA,2016,2017,NA,1000,1017,340,35
